age,gender,region,account_type,tenure_years,credit_score,account_balance,num_products,monthly_transactions,complaints_12mo,debt_to_income,digital_engagement,has_active_loan,has_credit_card,annual_income_cleaned,complaints_12mo_missing,credit_score_missing,gender_missing,account_age_days,balance_income_ratio,txn_per_product,complaint_txn_ratio,low_engagement_flag
21,Female,Luzon,Checking,4.2,789.0,7794.7,4.0,12.0,0.0,0.172,69.3,0,0.0,24483.0,0,0,0,4747,0.3183719315313331,2.4,0.0,0
34,Female,Metro Manila,Savings,3.7,690.0,124588.95,1.0,11.0,0.0,0.294,28.5,0,0.0,47469.0,0,0,1,5500,2.6246381848653932,5.5,0.0,1
59,Male,Metro Manila,Checking,4.5,794.0,143010.97,3.0,16.0,0.0,0.258,88.6,1,1.0,62599.0,0,0,0,6061,2.284556782020726,4.0,0.0,0
53,Male,Metro Manila,Checking,3.7,684.0,91617.15,2.0,22.0,0.0,0.181,77.9,0,1.0,56885.0,0,1,0,10429,1.610567812224478,7.333333333333333,0.0,0
47,Male,Cebu,Savings,1.5,701.0,75333.99,2.0,16.0,0.0,0.39,32.4,0,1.0,28664.0,0,0,0,10641,2.628174364965526,5.333333333333333,0.0,1
48,Male,Luzon,Checking,5.8,799.0,127284.31,3.0,21.0,0.0,0.519,49.8,0,1.0,42922.0,0,0,0,1829,2.965479474326325,5.25,0.0,0
51,Male,Metro Manila,Premium,4.2,734.0,27618.47,2.0,14.0,0.0,0.386,56.8,1,0.0,15000.0,0,0,0,11899,1.8412313332105845,4.666666666666667,0.0,0
34,Female,Metro Manila,Checking,0.4,592.0,49265.4,1.0,29.0,1.0,0.196,94.8,1,0.0,17834.0,0,0,1,5387,2.7624425253581673,14.5,0.03333333333333333,0
47,Female,Mindanao,Savings,2.6,685.0,94940.75,3.0,17.0,0.0,0.387,81.2,1,0.0,32340.0,0,0,0,9318,2.935706555258636,4.25,0.0,0
43,Female,Visayas,Business,2.5,804.0,229934.79,2.0,15.0,0.0,0.276,89.6,0,1.0,77000.0,0,0,0,1896,2.986166103857323,5.0,0.0,0
51,Male,Davao,Checking,5.5,655.0,153181.34,1.0,14.0,0.0,0.416,94.8,0,0.0,81700.0,0,0,0,6822,1.8749246021802335,7.0,0.0,0
30,Female,Cebu,Savings,3.4,622.0,137236.66,1.0,25.0,1.0,0.027,34.7,0,1.0,68411.0,0,0,1,1569,2.0060613059010093,12.5,0.038461538461538464,1
57,Female,Visayas,Savings,11.8,729.0,11427.99,4.0,14.0,0.0,0.802,96.0,1,1.0,27936.0,0,0,0,4987,0.4090775343496178,2.8,0.0,0
56,Male,Metro Manila,Checking,1.5,676.0,140152.13,2.0,18.0,0.0,0.583,88.7,0,0.0,55762.0,0,0,0,3826,2.513398550939468,6.0,0.0,0
42,Female,Mindanao,Checking,4.8,546.0,49052.76,1.0,23.0,0.0,0.258,51.3,1,1.0,25000.0,0,0,0,3235,1.9621103999215157,11.5,0.0,0
43,Female,Luzon,Checking,0.7,822.0,50518.07,3.0,11.0,1.0,0.453,54.8,1,1.0,44359.0,0,0,0,8842,1.1388460064217216,2.75,0.08333333333333333,0
45,Female,Metro Manila,Checking,0.1,844.0,365728.54,2.0,12.0,0.0,0.283,61.6,0,0.0,137189.0,0,0,0,4574,2.6658736487424948,4.0,0.0,0
46,Male,Metro Manila,Checking,2.4,725.0,89492.9,3.0,10.0,3.0,0.258,60.9,0,1.0,74900.0,0,0,0,968,1.1948317756849822,2.5,0.2727272727272727,0
49,Female,Cebu,Savings,4.9,614.0,62984.65,6.0,22.0,2.0,0.341,61.6,1,0.0,23552.0,0,0,0,2175,2.674280315783191,3.142857142857143,0.08695652173913043,0
44,Male,Metro Manila,Savings,2.7,668.0,61624.14,1.0,13.0,0.0,0.278,52.4,1,1.0,25790.0,0,0,0,3147,2.3894587048317386,6.5,0.0,0
38,Female,Metro Manila,Checking,1.2,840.0,53733.83,4.0,17.0,0.0,0.391,50.7,1,1.0,18879.0,0,0,0,11532,2.8462222573840656,3.4,0.0,0
18,Male,Metro Manila,Checking,4.3,493.0,170233.71,2.0,22.0,0.0,0.362,39.6,0,1.0,58019.0,0,0,0,11292,2.9341027938617676,7.333333333333333,0.0,1
46,Female,Metro Manila,Checking,3.9,686.0,53316.69,,21.0,1.0,0.288,41.6,0,0.0,46212.0,0,0,0,4950,1.15374123601762,,0.045454545454545456,0
36,Female,Davao,Business,17.8,627.0,44231.18,1.0,22.0,2.0,0.267,15.5,1,1.0,64099.99999999999,0,0,0,8904,0.6900340093496096,11.0,0.08695652173913043,1
18,Female,Luzon,Business,13.1,621.0,38301.69,3.0,18.0,1.0,0.258,13.8,0,1.0,31613.0,0,0,0,8258,1.211580362470769,4.5,0.05263157894736842,1
57,Female,Cebu,Premium,5.4,495.0,8183.61,3.0,18.0,0.0,0.034,77.9,0,1.0,49721.0,0,0,0,10214,0.16459061563193436,4.5,0.0,0
66,Male,Metro Manila,Business,1.3,684.0,90310.12,2.0,22.0,1.0,0.203,77.2,0,1.0,48913.0,0,1,0,2122,1.8463418722661389,7.333333333333333,0.043478260869565216,0
49,Female,Luzon,Savings,11.2,675.0,152712.16,,15.0,0.0,0.484,13.9,1,0.0,54947.0,0,0,0,10588,2.779262926041836,,0.0,1
59,Female,Metro Manila,Premium,7.0,850.0,90419.69,1.0,18.0,0.0,0.451,55.9,0,0.0,50257.0,0,0,0,12186,1.7991461885548452,9.0,0.0,0
18,Female,Cebu,Checking,8.9,790.0,45836.36,3.0,12.0,0.0,0.215,73.6,1,1.0,48330.0,0,0,0,6953,0.9484038899038195,3.0,0.0,0
48,Female,Visayas,Premium,16.6,707.0,101303.26,2.0,20.0,0.0,0.082,58.9,1,0.0,50262.0,0,0,0,7333,2.0155039592134116,6.666666666666667,0.0,0
48,Female,Cebu,Savings,1.8,713.0,294688.19,4.0,19.0,0.0,0.287,92.5,0,0.0,114655.0,0,0,1,4294,2.5702166499274326,3.8,0.0,0
33,Female,Mindanao,Savings,3.0,557.0,45524.09,1.0,14.0,1.0,0.162,43.0,0,0.0,75451.0,0,0,0,4460,0.6033596638798245,7.0,0.06666666666666667,0
51,Male,Metro Manila,Checking,11.6,732.0,220860.57,3.0,29.0,0.0,0.083,70.6,0,1.0,115203.0,0,0,0,9602,1.9171425223135063,7.25,0.0,0
24,Female,Luzon,Premium,0.3,601.0,15005.24,1.0,19.0,0.0,0.301,61.6,0,1.0,36489.0,0,0,0,10529,0.4112263969850852,9.5,0.0,0
56,Female,Luzon,Savings,2.4,596.0,3093.99,2.0,20.0,0.0,0.213,64.6,1,0.0,15000.0,0,0,0,1432,0.20626599998624892,6.666666666666667,0.0,0
31,Female,Mindanao,Savings,4.8,603.0,115258.19,1.0,17.0,0.0,0.342,28.4,0,1.0,56772.0,1,0,0,9065,2.0301942858798316,8.5,0.0,1
44,Male,Metro Manila,Savings,17.9,625.0,572132.95,2.0,14.0,1.0,0.442,79.7,1,1.0,223756.0,0,0,0,9282,2.556950204675821,4.666666666666667,0.06666666666666667,0
42,Male,Mindanao,Premium,12.8,673.0,280483.06,2.0,23.0,2.0,0.363,38.1,1,0.0,209568.0,0,0,0,1326,1.3383868720351466,7.666666666666667,0.08333333333333333,1
52,Female,Luzon,Checking,4.7,775.0,79542.64,2.0,15.0,0.0,0.209,72.3,0,1.0,45064.0,0,0,0,378,1.7651038522597837,5.0,0.0,0
41,Female,Cebu,Savings,9.0,755.0,49571.59,1.0,11.0,1.0,0.159,8.5,0,0.0,76946.0,0,0,0,7807,0.6442386868629397,5.5,0.08333333333333333,1
46,Male,Metro Manila,Savings,9.7,677.0,44752.45,5.0,17.0,0.0,0.248,99.0,0,0.0,36066.0,0,0,0,4446,1.2408487217534283,2.8333333333333335,0.0,0
48,Female,Cebu,Premium,1.3,631.0,101576.56,4.0,14.0,0.0,0.115,49.5,0,1.0,66000.0,0,0,0,6928,1.5390387878554692,2.8,0.0,0
40,Female,Metro Manila,Savings,0.5,712.0,109056.03,1.0,25.0,4.0,0.564,47.8,0,0.0,51270.0,0,0,0,5604,2.1270924516846677,12.5,0.15384615384615385,0
60,Male,Cebu,Savings,2.8,697.0,42623.4,1.0,30.0,0.0,0.71,77.8,1,0.0,27227.0,0,0,0,7531,1.5654827927584574,15.0,0.0,0
34,Female,Luzon,Savings,2.4,745.0,20429.91,1.0,18.0,0.0,0.304,76.6,0,0.0,21931.0,0,0,0,8233,0.931553964665015,9.0,0.0,0
42,Female,Visayas,Business,11.1,663.0,64948.86,4.0,23.0,1.0,0.15,84.3,1,1.0,219000.0,0,0,0,5893,0.29657013698494716,4.6,0.041666666666666664,0
41,Male,Cebu,Premium,0.2,745.0,44286.96,2.0,19.0,0.0,0.093,60.7,0,1.0,39805.0,1,0,0,3690,1.1125979148068685,6.333333333333333,0.0,0
36,Female,Mindanao,Savings,6.2,784.0,78422.23,1.0,26.0,0.0,0.388,59.5,0,0.0,55700.0,0,0,0,6179,1.4079394972817245,13.0,0.0,0
38,Male,Metro Manila,Checking,0.2,711.0,27823.79,2.0,18.0,0.0,0.247,44.2,1,1.0,40263.0,0,0,0,7835,0.6910510890720748,6.0,0.0,0
36,Male,Cebu,Checking,0.6,758.0,61220.74,2.0,22.0,0.0,0.461,62.1,1,1.0,58600.0,0,0,0,7632,1.0447225255794415,7.333333333333333,0.0,0
62,Male,Metro Manila,Savings,0.9,672.0,91858.64,2.0,25.0,0.0,0.393,80.6,1,1.0,65025.0,0,0,0,4685,1.4126665128579368,8.333333333333334,0.0,0
41,Female,Metro Manila,Savings,0.0,719.0,49781.11,1.0,26.0,0.0,0.354,32.7,0,0.0,131800.0,0,0,0,6177,0.3777018968104878,13.0,0.0,1
45,Male,Davao,Business,5.9,423.0,53875.38,2.0,17.0,1.0,0.205,20.1,0,0.0,140917.0,0,0,0,7164,0.3823199472002503,5.666666666666667,0.05555555555555555,1
35,Female,Metro Manila,Premium,6.0,684.0,226238.54,1.0,22.0,0.0,0.139,25.4,0,1.0,76054.0,0,1,0,1889,2.974709285468553,11.0,0.0,1
44,Male,Visayas,Savings,8.6,488.0,57486.91,1.0,23.0,0.0,0.381,84.4,1,1.0,44135.0,0,0,0,3936,1.302524300412314,11.5,0.0,0
50,Male,Metro Manila,Savings,1.0,795.0,38797.51,1.0,14.0,0.0,0.312,48.8,0,0.0,52018.0,0,0,0,12099,0.7458477834452335,7.0,0.0,0
47,Male,Luzon,Savings,9.2,781.0,146898.98,1.0,21.0,0.0,0.323,85.0,1,1.0,61134.0,0,0,0,5444,2.402901495037084,10.5,0.0,0
53,Male,Mindanao,Savings,2.0,603.0,21658.2,3.0,18.0,1.0,0.485,49.8,0,1.0,25132.0,0,0,0,5002,0.861777813112296,4.5,0.05263157894736842,0
44,Male,Cebu,Savings,3.2,580.0,107455.02,5.0,18.0,1.0,0.242,32.8,1,1.0,75679.0,0,0,0,739,1.4198789624411017,3.0,0.05263157894736842,1
43,Male,Luzon,Savings,6.0,567.0,180179.56,5.0,17.0,0.0,0.253,91.1,1,1.0,149087.0,0,0,0,811,1.2085531266897278,2.8333333333333335,0.0,0
63,Male,Visayas,Checking,2.9,716.0,14234.54,3.0,24.0,0.0,0.37,93.7,1,1.0,37354.0,0,0,0,6487,0.3810713711950241,6.0,0.0,0
29,Female,Metro Manila,Savings,0.9,654.0,27090.8,2.0,19.0,0.0,0.329,18.1,1,0.0,21291.0,0,0,1,4869,1.27240618095569,6.333333333333333,0.0,1
29,Male,Visayas,Premium,3.7,580.0,121578.67,3.0,17.0,0.0,0.105,47.1,0,0.0,54480.0,1,0,0,11385,2.231620227565499,4.25,0.0,0
29,Female,Luzon,Checking,6.8,699.0,294503.71,1.0,8.0,4.0,0.131,40.1,0,1.0,172031.0,0,0,0,5379,1.711922327942569,4.0,0.4444444444444444,0
34,Male,Metro Manila,Savings,1.7,625.0,106980.24,3.0,18.0,1.0,0.258,61.2,0,0.0,39180.0,0,0,0,8380,2.730480857510708,4.5,0.05263157894736842,0
38,Female,Metro Manila,Checking,4.0,609.0,147116.15,,16.0,0.0,0.36,73.2,1,0.0,49410.0,0,0,0,2632,2.977456992451377,,0.0,0
60,Female,Visayas,Business,7.9,565.0,70352.55,3.0,19.0,1.0,0.599,87.3,0,1.0,42866.0,0,0,0,2477,1.6412203144300561,4.75,0.05,0
39,Female,Cebu,Savings,11.3,735.0,41262.8,2.0,18.0,0.0,0.453,69.9,1,0.0,24134.0,0,0,1,6644,1.7097373000037401,6.0,0.0,0
51,Male,Metro Manila,Savings,8.0,795.0,39789.22,1.0,18.0,1.0,0.147,65.6,0,0.0,35800.0,0,0,0,5018,1.1114307262259377,9.0,0.05263157894736842,0
57,Male,Luzon,Savings,2.6,803.0,34492.62,5.0,18.0,0.0,0.335,37.4,1,0.0,82868.0,0,0,0,12039,0.41623570014461275,3.0,0.0,1
30,Female,Metro Manila,Savings,4.4,685.0,13365.42,2.0,18.0,0.0,0.191,61.6,1,1.0,52890.0,0,0,0,9730,0.2527022121336226,6.0,0.0,0
54,Male,Visayas,Premium,3.8,749.0,6145.77,3.0,15.0,0.0,0.104,41.5,0,1.0,17378.0,0,0,0,5285,0.35365231900370286,3.75,0.0,0
40,Female,Visayas,Savings,0.8,658.0,82329.5,3.0,20.0,1.0,0.47,72.5,1,0.0,44208.0,0,0,0,4035,1.8623212992702154,5.0,0.047619047619047616,0
43,Male,Davao,Business,4.5,675.0,65897.18,1.0,20.0,0.0,0.175,83.4,0,0.0,29299.0,0,0,0,2881,2.24912727389163,10.0,0.0,0
18,Male,Luzon,Savings,17.4,624.0,57047.1,2.0,18.0,0.0,0.272,42.2,0,0.0,45609.0,0,0,0,3025,1.250786029045785,6.0,0.0,0
72,Female,Cebu,Premium,1.4,731.0,10105.22,1.0,20.0,1.0,0.201,60.3,0,1.0,33794.0,0,0,0,874,0.2990240871072076,10.0,0.047619047619047616,0
43,Female,Luzon,Savings,8.8,659.0,197440.28,1.0,18.0,1.0,0.283,70.4,1,0.0,94245.0,0,0,0,12151,2.0949682211035605,9.0,0.05263157894736842,0
39,Male,Metro Manila,Premium,1.1,534.0,143675.92,3.0,11.0,0.0,0.257,70.7,1,1.0,93897.0,0,0,0,2348,1.530143881044867,2.75,0.0,0
24,Male,Cebu,Savings,7.0,574.0,5870.57,2.0,17.0,0.0,0.318,48.7,1,1.0,19046.0,0,0,0,1896,0.3082311246294113,5.666666666666667,0.0,0
36,Female,Metro Manila,Checking,4.2,625.0,52741.23,1.0,15.0,2.0,0.249,61.6,0,0.0,42674.0,0,0,0,11819,1.2359101560379644,7.5,0.125,0
38,Female,Luzon,Savings,1.1,721.0,205753.25,1.0,14.0,0.0,0.073,15.0,1,1.0,105919.0,1,0,0,8381,1.9425527997626248,7.0,0.0,1
34,Female,Luzon,Checking,7.4,681.0,19749.03,4.0,18.0,3.0,0.119,81.0,0,0.0,35762.0,0,0,0,5752,0.5522350539524569,3.6,0.15789473684210525,0
62,Female,Metro Manila,Savings,1.3,684.0,104720.55,4.0,19.0,0.0,0.222,61.6,1,0.0,38000.0,0,1,0,5489,2.7558039472959,3.8,0.0,0
34,Non-binary,Luzon,Premium,1.1,754.0,7276.11,6.0,17.0,0.0,0.187,82.4,0,1.0,44068.0,0,0,0,12389,0.1651109648687231,2.4285714285714284,0.0,0
24,Female,Metro Manila,Checking,2.2,684.0,40692.32,1.0,18.0,0.0,0.258,75.2,0,1.0,61420.0,0,1,0,10838,0.6625255616954978,9.0,0.0,0
37,Female,Davao,Savings,5.4,478.0,237558.35,2.0,18.0,0.0,0.17,8.2,0,0.0,82054.0,0,0,0,6713,2.895146488862272,6.0,0.0,1
25,Male,Cebu,Savings,6.4,642.0,95092.93,1.0,18.0,0.0,0.059,54.1,1,1.0,53816.0,0,0,0,8939,1.767001077713561,9.0,0.0,0
33,Female,Metro Manila,Savings,4.8,684.0,65643.77,1.0,17.0,1.0,0.351,49.2,1,0.0,52182.0,0,1,0,11340,1.2579772718320883,8.5,0.05555555555555555,0
36,Prefer not to say,Metro Manila,Business,4.2,718.0,21293.63,1.0,27.0,0.0,0.193,43.7,1,1.0,37059.0,0,0,0,11381,0.5745872797276077,13.5,0.0,0
57,Female,Davao,Savings,1.9,689.0,54638.4,2.0,8.0,0.0,0.285,70.5,0,1.0,64726.0,0,0,1,2866,0.8441491826956069,2.6666666666666665,0.0,0
27,Male,Mindanao,Checking,0.3,783.0,57976.8,4.0,15.0,3.0,0.352,61.6,1,1.0,46148.0,0,0,0,4226,1.2563231342364496,3.0,0.1875,0
66,Female,Luzon,Savings,8.7,833.0,99036.78,2.0,15.0,3.0,0.238,85.6,1,1.0,41442.0,0,0,0,11932,2.3897683508906478,5.0,0.1875,0
20,Female,Metro Manila,Business,7.4,639.0,39156.1,4.0,26.0,4.0,0.258,61.6,0,1.0,15000.0,0,0,0,5421,2.6104066664926395,5.2,0.14814814814814814,0
37,Female,Luzon,Savings,11.4,815.0,36398.18,3.0,19.0,4.0,0.099,61.6,0,1.0,50840.0,0,0,0,3187,0.7159358772479163,4.75,0.2,0
43,Female,Visayas,Savings,6.2,642.0,110296.83,4.0,20.0,0.0,0.258,81.2,0,0.0,39477.0,0,0,0,7488,2.7939516679891088,4.0,0.0,0
38,Male,Metro Manila,Checking,28.7,581.0,284416.62,1.0,21.0,1.0,0.312,61.6,0,1.0,101568.0,0,0,0,369,2.800258152146343,10.5,0.045454545454545456,0
40,Female,Metro Manila,Savings,5.9,589.0,3262.95,4.0,18.0,0.0,0.117,78.0,1,1.0,15000.0,0,0,0,3152,0.217529999985498,3.6,0.0,0
43,Female,Metro Manila,Business,5.4,767.0,68807.06,5.0,16.0,0.0,0.064,69.4,0,0.0,56408.0,0,0,1,2638,1.219810310572617,2.6666666666666665,0.0,0
21,Female,Visayas,Savings,2.6,687.0,98439.5,2.0,21.0,0.0,0.204,26.8,1,0.0,52787.0,0,0,0,10993,1.864843616764263,7.0,0.0,1
36,Female,Davao,Savings,13.3,706.0,43393.31,2.0,13.0,1.0,0.242,90.5,1,1.0,36433.0,0,0,0,910,1.1910441083306056,4.333333333333333,0.07142857142857142,0
41,Male,Metro Manila,Savings,0.6,684.0,302474.28,2.0,18.0,3.0,0.143,67.8,1,1.0,115914.0,0,1,0,1550,2.6094715047137584,6.0,0.15789473684210525,0
50,Female,Luzon,Checking,0.3,694.0,29052.33,2.0,19.0,1.0,0.226,63.2,0,1.0,25400.0,0,0,0,9336,1.1437925196400083,6.333333333333333,0.05,0
36,Male,Cebu,Checking,11.6,703.0,54794.09,2.0,18.0,0.0,0.155,65.0,0,1.0,45310.0,0,0,0,2499,1.20931560359282,6.0,0.0,0
47,Male,Mindanao,Savings,3.9,590.0,34573.29,2.0,15.0,1.0,0.258,86.7,0,1.0,81837.0,0,0,0,6078,0.422465266316917,5.0,0.0625,0
18,Female,Davao,Savings,3.2,771.0,62488.73,2.0,19.0,0.0,0.446,61.6,1,1.0,22500.0,1,0,0,5769,2.7772768887654546,6.333333333333333,0.0,0
67,Male,Luzon,Savings,3.6,687.0,41779.05,3.0,13.0,0.0,0.132,55.0,1,1.0,18655.0,0,0,0,1132,2.2395631196869705,3.25,0.0,0
62,Male,Visayas,Premium,9.7,608.0,67139.93,5.0,17.0,1.0,0.42,31.1,0,1.0,24516.0,0,0,0,2858,2.738616821555775,2.8333333333333335,0.05555555555555555,1
40,Female,Cebu,Savings,1.7,629.0,67970.39,4.0,11.0,0.0,0.304,61.6,1,1.0,27518.0,0,0,0,5970,2.4700337959709997,2.2,0.0,0
49,Female,Visayas,Premium,0.6,673.0,62973.2,1.0,27.0,0.0,0.161,59.9,0,0.0,32600.0,0,0,0,1193,1.9316932514744878,13.5,0.0,0
54,Female,Cebu,Savings,1.0,734.0,45366.88,1.0,20.0,2.0,0.33,35.7,0,1.0,55839.0,0,0,0,9045,0.8124586758213352,10.0,0.09523809523809523,1
42,Female,Luzon,Checking,0.5,690.0,101722.58,1.0,18.0,1.0,0.463,78.2,0,1.0,34155.0,0,0,0,6127,2.978263211741231,9.0,0.05263157894736842,0
23,Male,Metro Manila,Savings,2.3,684.0,126210.44,4.0,21.0,0.0,0.217,77.1,0,1.0,46000.0,0,1,0,10492,2.7437052173316587,4.2,0.0,0
48,Male,Metro Manila,Savings,2.2,635.0,35121.3,,16.0,0.0,0.44,83.2,1,1.0,18485.0,0,0,0,9618,1.8999891803137687,,0.0,0
54,Female,Davao,Premium,4.0,626.0,111945.31,3.0,15.0,0.0,0.181,80.1,0,1.0,85228.0,0,0,0,494,1.313480428951595,3.75,0.0,0
39,Female,Metro Manila,Premium,1.9,717.0,44607.51,3.0,26.0,0.0,0.17,51.0,1,1.0,15002.0,0,0,0,8821,2.9734375414629093,6.5,0.0,0
54,Female,Visayas,Checking,7.7,787.0,313701.03,1.0,12.0,1.0,0.183,62.3,1,1.0,150851.0,0,0,0,5514,2.0795422635442953,6.0,0.07692307692307693,0
47,Male,Metro Manila,Savings,2.8,609.0,50979.53,1.0,21.0,0.0,0.258,61.6,0,0.0,32883.0,0,0,0,10439,1.5503308700072884,10.5,0.0,0
18,Female,Davao,Premium,2.5,624.0,35532.26,4.0,11.0,0.0,0.294,36.5,1,1.0,53701.0,0,0,0,990,0.6616684977810159,2.2,0.0,1
22,Male,Cebu,Checking,3.4,573.0,121633.99,1.0,14.0,0.0,0.157,75.1,1,1.0,47332.0,0,0,0,4254,2.5698045719054803,7.0,0.0,0
64,Female,Luzon,Savings,1.3,720.0,40198.72,2.0,21.0,0.0,0.258,58.3,0,1.0,38587.0,0,0,0,4150,1.041768471219795,7.0,0.0,0
35,Female,Luzon,Savings,11.8,847.0,44492.67,3.0,14.0,0.0,0.46,64.9,1,1.0,64130.0,0,0,0,6429,0.6937887104211167,3.5,0.0,0
53,Male,Metro Manila,Savings,3.3,690.0,7914.94,1.0,14.0,1.0,0.435,61.6,0,1.0,56899.0,0,0,0,7609,0.1391050809304363,7.0,0.06666666666666667,0
47,Female,Cebu,Business,3.9,598.0,100663.18,1.0,15.0,0.0,0.156,97.2,0,1.0,101200.0,1,0,1,8646,0.9946954545356256,7.5,0.0,0
29,Female,Cebu,Savings,14.1,728.0,57974.23,2.0,19.0,0.0,0.348,61.6,0,1.0,61780.0,0,0,0,7764,0.9383980252357009,6.333333333333333,0.0,0
58,Male,Visayas,Premium,6.4,702.0,14561.07,1.0,9.0,0.0,0.426,43.3,0,0.0,45211.0,0,0,0,9898,0.3220691866952275,4.5,0.0,0
47,Female,Metro Manila,Savings,1.3,850.0,127558.91,2.0,14.0,0.0,0.154,70.1,1,1.0,101000.0,0,0,0,2024,1.2629595049379907,4.666666666666667,0.0,0
50,Female,Davao,Savings,7.7,817.0,46334.19,2.0,18.0,0.0,0.184,39.5,0,0.0,28989.0,0,0,0,4154,1.5983369553417388,6.0,0.0,1
28,Male,Davao,Savings,0.3,824.0,77262.99,1.0,15.0,2.0,0.215,73.4,1,1.0,35062.0,0,0,0,6721,2.2036104614054075,7.5,0.125,0
24,Male,Metro Manila,Premium,0.7,850.0,42593.02,2.0,19.0,0.0,0.202,82.5,0,1.0,53309.0,0,0,0,9557,0.7989836612804783,6.333333333333333,0.0,0
41,Female,Luzon,Business,5.3,701.0,33415.11,2.0,19.0,0.0,0.087,54.1,1,0.0,64053.0,0,0,0,3164,0.5216790782551687,6.333333333333333,0.0,0
57,Female,Mindanao,Checking,1.7,681.0,119072.18,1.0,20.0,4.0,0.124,51.8,0,0.0,42497.0,0,0,0,7125,2.80189613377881,10.0,0.19047619047619047,0
18,Female,Metro Manila,Savings,1.3,684.0,68066.32,4.0,15.0,0.0,0.258,89.1,0,0.0,63709.0,1,0,0,9080,1.0683941044268723,3.0,0.0,0
43,Female,Metro Manila,Savings,9.6,843.0,17110.4,3.0,21.0,0.0,0.292,61.6,1,1.0,15802.0,0,0,0,6418,1.0827996455459563,5.25,0.0,0
55,Female,Metro Manila,Checking,10.7,480.0,91480.21,3.0,22.0,0.0,0.645,67.0,1,1.0,36181.0,0,0,0,2098,2.5284046874733037,5.5,0.0,0
38,Female,Davao,Savings,7.6,633.0,57119.8,1.0,18.0,0.0,0.156,34.5,0,1.0,48769.0,0,0,0,9051,1.1712317250472384,9.0,0.0,1
37,Female,Metro Manila,Checking,5.6,838.0,143642.36,3.0,16.0,0.0,0.292,70.0,1,0.0,97000.0,0,0,0,8617,1.4808490721496819,4.0,0.0,0
26,Female,Mindanao,Savings,18.7,737.0,100133.76,2.0,21.0,0.0,0.117,21.0,0,0.0,34768.0,0,0,0,2854,2.880055223110905,7.0,0.0,1
35,Female,Luzon,Premium,1.4,745.0,326502.95,1.0,17.0,0.0,0.309,85.0,1,0.0,132919.0,0,0,1,497,2.456405404776921,8.5,0.0,0
41,Male,Luzon,Savings,4.0,644.0,195465.4,2.0,24.0,0.0,0.336,71.0,0,0.0,65527.0,0,0,0,1892,2.9829749568424773,8.0,0.0,0
44,Male,Cebu,Savings,7.5,684.0,132284.59,3.0,17.0,0.0,0.062,33.5,1,1.0,47000.0,0,1,0,6427,2.8145657446209666,4.25,0.0,1
23,Male,Luzon,Savings,2.7,418.0,230365.48,2.0,17.0,0.0,0.258,60.7,0,0.0,77114.0,0,0,0,4071,2.9873366703453677,5.666666666666667,0.0,0
41,Male,Mindanao,Savings,3.8,684.0,144482.29,2.0,21.0,0.0,0.214,32.6,0,0.0,79782.0,0,0,0,11685,1.81096350051627,7.0,0.0,1
35,Female,Metro Manila,Checking,1.9,569.0,47038.72,5.0,20.0,0.0,0.419,72.7,0,1.0,88355.0,0,0,0,2961,0.532383226749676,3.3333333333333335,0.0,0
48,Female,Visayas,Checking,6.9,684.0,52923.37,2.0,22.0,0.0,0.202,52.4,0,0.0,42787.0,0,1,0,5597,1.2369030312656437,7.333333333333333,0.0,0
43,Male,Cebu,Checking,13.4,573.0,96504.45,3.0,18.0,0.0,0.31,28.6,0,1.0,68111.0,0,0,0,3909,1.4168702558849986,4.5,0.0,1
46,Non-binary,Metro Manila,Savings,7.7,666.0,29022.96,1.0,24.0,0.0,0.364,57.7,1,1.0,53173.0,0,0,0,2015,0.5458213754998623,12.0,0.0,0
55,Male,Metro Manila,Savings,2.4,703.0,57033.67,2.0,14.0,0.0,0.238,61.6,0,0.0,108941.0,0,0,0,6073,0.5235280564661282,4.666666666666667,0.0,0
18,Female,Luzon,Checking,3.9,602.0,18553.21,1.0,21.0,0.0,0.228,57.9,1,0.0,77602.0,0,0,0,11293,0.23908159583207803,10.5,0.0,0
43,Male,Cebu,Savings,0.4,714.0,53406.14,1.0,27.0,3.0,0.197,82.4,0,0.0,85239.0,0,0,0,10031,0.6265458299531137,13.5,0.10714285714285714,0
69,Female,Metro Manila,Savings,4.1,652.0,89623.74,3.0,18.0,0.0,0.051,55.7,1,0.0,65037.0,0,0,0,2334,1.3780423451054318,4.5,0.0,0
56,Female,Cebu,Business,1.8,806.0,95156.2,3.0,16.0,0.0,0.362,36.3,0,0.0,63655.0,0,0,0,2948,1.494873929754224,4.0,0.0,1
38,Female,Mindanao,Checking,8.6,773.0,136815.56,2.0,19.0,0.0,0.074,67.2,0,1.0,54000.0,0,0,0,5351,2.5336214814345626,6.333333333333333,0.0,0
38,Female,Luzon,Savings,1.8,668.0,14423.14,3.0,13.0,2.0,0.41,36.0,1,0.0,89995.0,0,0,0,6861,0.16026601477681798,3.25,0.14285714285714285,1
20,Female,Mindanao,Premium,2.0,632.0,114830.88,2.0,15.0,0.0,0.118,74.9,1,1.0,44505.0,0,0,0,11352,2.5801793056380142,5.0,0.0,0
18,Female,Metro Manila,Savings,3.7,619.0,118794.96,3.0,15.0,1.0,0.333,27.3,0,1.0,55258.0,0,0,0,5827,2.149823735890734,3.75,0.0625,1
